Time,header,latitude,longitude,altitude,utm_easting,HDOP,UTC,utm_northing,zone,letter
1675729531.5756416,$GPGGA,42.338946666666665,-71.08474666666666,26.1,328261.92686811823,3.4,2533.0,4689515.023382126,19,T
1675729532.5734391,$GPGGA,42.338944999999995,-71.08474666666666,26.0,328261.9223307044,3.4,2534.0,4689514.8383114915,19,T
1675729533.574393,$GPGGA,42.338944999999995,-71.08474666666666,26.0,328261.9223307044,3.4,2535.0,4689514.8383114915,19,T
1675729534.5743098,$GPGGA,42.338944999999995,-71.08474666666666,25.9,328261.9223307044,3.4,2536.0,4689514.8383114915,19,T
1675729535.5750582,$GPGGA,42.338944999999995,-71.08474666666666,25.8,328261.9223307044,2.1,2537.0,4689514.8383114915,19,T
1675729536.5755866,$GPGGA,42.338944999999995,-71.08474666666666,25.8,328261.9223307044,2.1,2538.0,4689514.8383114915,19,T
1675729537.57633,$GPGGA,42.338944999999995,-71.08474666666666,25.7,328261.9223307044,2.1,2539.0,4689514.8383114915,19,T
1675729538.5757551,$GPGGA,42.338943333333326,-71.08474833333334,25.6,328261.78049024695,2.1,2540.0,4689514.656607146,19,T
1675729539.5753539,$GPGGA,42.338943333333326,-71.08474833333334,25.6,328261.78049024695,2.1,2541.0,4689514.656607146,19,T
1675729540.5760288,$GPGGA,42.338943333333326,-71.08474833333334,25.5,328261.78049024695,2.1,2542.0,4689514.656607146,19,T
1675729541.5770009,$GPGGA,42.338943333333326,-71.08474833333334,25.4,328261.78049024695,2.1,2543.0,4689514.656607146,19,T
1675729542.5921404,$GPGGA,42.338943333333326,-71.08474833333334,25.4,328261.78049024695,2.1,2544.0,4689514.656607146,19,T
1675729543.576297,$GPGGA,42.338943333333326,-71.08474833333334,25.3,328261.78049024695,2.1,2545.0,4689514.656607146,19,T
1675729544.592092,$GPGGA,42.33894166666667,-71.08474833333334,25.3,328261.7759528298,2.1,2546.0,4689514.471536512,19,T
1675729545.5924885,$GPGGA,42.33894166666667,-71.08474833333334,25.2,328261.7759528298,2.1,2547.0,4689514.471536512,19,T
1675729546.5934265,$GPGGA,42.33894166666667,-71.08474833333334,25.1,328261.7759528298,2.1,2548.0,4689514.471536512,19,T
1675729547.5916843,$GPGGA,42.33894166666667,-71.08474833333334,25.1,328261.7759528298,2.1,2549.0,4689514.471536512,19,T
1675729548.5928063,$GPGGA,42.33894166666667,-71.08474833333334,25.0,328261.7759528298,2.1,2550.0,4689514.471536512,19,T
1675729549.576438,$GPGGA,42.33894166666667,-71.08474833333334,25.0,328261.7759528298,2.1,2551.0,4689514.471536512,19,T
1675729550.577232,$GPGGA,42.33894,-71.08474833333334,24.9,328261.7714154128,3.4,2552.0,4689514.286465879,19,T
1675729551.5950794,$GPGGA,42.33894,-71.08474833333334,24.8,328261.7714154128,3.4,2553.0,4689514.286465879,19,T
1675729552.5762048,$GPGGA,42.33894,-71.08474833333334,24.8,328261.7714154128,3.4,2554.0,4689514.286465879,19,T
1675729553.5948567,$GPGGA,42.33894,-71.08474833333334,24.7,328261.7714154128,3.4,2555.0,4689514.286465879,19,T
1675729554.576816,$GPGGA,42.33894,-71.08474833333334,24.7,328261.7714154128,3.4,2556.0,4689514.286465879,19,T
1675729555.5762515,$GPGGA,42.33894,-71.08474833333334,24.6,328261.7714154128,2.1,2557.0,4689514.286465879,19,T
1675729556.5758574,$GPGGA,42.33893833333333,-71.08474833333334,24.5,328261.7668779959,2.1,2558.0,4689514.101395245,19,T
1675729557.5762377,$GPGGA,42.33893833333333,-71.08474833333334,24.5,328261.7668779959,2.1,2559.0,4689514.101395245,19,T
1675729558.5765176,$GPGGA,42.33893833333333,-71.08475,24.4,328261.6295749432,2.1,2600.0,4689514.104761535,19,T
1675729559.5775216,$GPGGA,42.33893833333333,-71.08475,24.4,328261.6295749432,2.1,2601.0,4689514.104761535,19,T
1675729560.5775225,$GPGGA,42.33893833333333,-71.08475,24.3,328261.6295749432,2.1,2602.0,4689514.104761535,19,T
1675729561.5765576,$GPGGA,42.33893833333333,-71.08475,24.3,328261.6295749432,2.1,2603.0,4689514.104761535,19,T
1675729562.5773897,$GPGGA,42.33893666666666,-71.08475,24.2,328261.6250375229,2.1,2604.0,4689513.919690901,19,T
1675729563.5772376,$GPGGA,42.33893666666666,-71.08475,24.2,328261.6250375229,2.1,2605.0,4689513.919690901,19,T
1675729564.5838628,$GPGGA,42.33893666666666,-71.08475,24.1,328261.6250375229,2.1,2606.0,4689513.919690901,19,T
1675729565.578262,$GPGGA,42.33893666666666,-71.08475,24.1,328261.6250375229,2.1,2607.0,4689513.919690901,19,T
1675729566.5770338,$GPGGA,42.33893666666666,-71.08475,24.1,328261.6250375229,2.1,2608.0,4689513.919690901,19,T
1675729567.5799894,$GPGGA,42.33893666666666,-71.08475,24.0,328261.6250375229,2.1,2609.0,4689513.919690901,19,T
1675729568.5778623,$GPGGA,42.338935000000006,-71.08475,24.0,328261.62050010276,2.1,2610.0,4689513.734620268,19,T
1675729569.5775435,$GPGGA,42.338935000000006,-71.08475,23.9,328261.62050010276,2.1,2611.0,4689513.734620268,19,T
1675729570.5785298,$GPGGA,42.338935000000006,-71.08475,23.9,328261.62050010276,3.4,2612.0,4689513.734620268,19,T
1675729571.5796752,$GPGGA,42.338935000000006,-71.08475,23.8,328261.62050010276,3.4,2613.0,4689513.734620268,19,T
1675729572.579004,$GPGGA,42.338935000000006,-71.08475,23.8,328261.62050010276,3.4,2614.0,4689513.734620268,19,T
1675729573.5781453,$GPGGA,42.338935000000006,-71.08475,23.7,328261.62050010276,3.4,2615.0,4689513.734620268,19,T
1675729574.5778737,$GPGGA,42.338935000000006,-71.08475,23.7,328261.62050010276,3.4,2616.0,4689513.734620268,19,T
1675729575.5785422,$GPGGA,42.33893333333334,-71.08475,23.6,328261.61596268276,3.4,2617.0,4689513.549549634,19,T
1675729576.579038,$GPGGA,42.33893333333334,-71.08475,23.6,328261.61596268276,3.4,2618.0,4689513.549549634,19,T
1675729577.5804257,$GPGGA,42.33893333333334,-71.08475,23.6,328261.61596268276,3.4,2619.0,4689513.549549634,19,T
1675729578.5796509,$GPGGA,42.33893333333334,-71.08475,23.5,328261.61596268276,3.4,2620.0,4689513.549549634,19,T
1675729579.577624,$GPGGA,42.33893333333334,-71.08475,23.5,328261.61596268276,3.4,2621.0,4689513.549549634,19,T
1675729580.5768137,$GPGGA,42.33893333333334,-71.08475,23.4,328261.61596268276,3.4,2622.0,4689513.549549634,19,T
1675729581.5785732,$GPGGA,42.33893333333334,-71.08475,23.4,328261.61596268276,2.1,2623.0,4689513.549549634,19,T
1675729582.5791585,$GPGGA,42.33893166666667,-71.08475,23.4,328261.6114252628,2.1,2624.0,4689513.364479001,19,T
1675729583.5797927,$GPGGA,42.33893166666667,-71.08475,23.3,328261.6114252628,2.1,2625.0,4689513.364479001,19,T
1675729584.5784032,$GPGGA,42.33893166666667,-71.08475,23.3,328261.6114252628,2.1,2626.0,4689513.364479001,19,T
1675729585.5794187,$GPGGA,42.33893166666667,-71.08475,23.3,328261.6114252628,2.1,2627.0,4689513.364479001,19,T
1675729586.5797737,$GPGGA,42.33893166666667,-71.08475,23.2,328261.6114252628,2.1,2628.0,4689513.364479001,19,T
1675729587.580157,$GPGGA,42.33893166666667,-71.08475,23.2,328261.6114252628,2.1,2629.0,4689513.364479001,19,T
1675729588.5802844,$GPGGA,42.33893,-71.08475,23.2,328261.6068878431,2.1,2630.0,4689513.179408367,19,T
1675729589.580342,$GPGGA,42.33893,-71.08475,23.1,328261.6068878431,2.1,2631.0,4689513.179408367,19,T
1675729590.5792716,$GPGGA,42.33893,-71.08475,23.1,328261.6068878431,2.1,2632.0,4689513.179408367,19,T
1675729591.578333,$GPGGA,42.33893,-71.08475,23.1,328261.6068878431,2.1,2633.0,4689513.179408367,19,T
1675729592.5950425,$GPGGA,42.33893,-71.08475,23.0,328261.6068878431,3.4,2634.0,4689513.179408367,19,T
1675729593.578152,$GPGGA,42.33893,-71.08475,23.0,328261.6068878431,3.4,2635.0,4689513.179408367,19,T
1675729594.5942593,$GPGGA,42.33893,-71.08475,23.0,328261.6068878431,3.4,2636.0,4689513.179408367,19,T
1675729595.5788813,$GPGGA,42.33892833333333,-71.08475,22.9,328261.6023504235,3.4,2637.0,4689512.994337734,19,T
1675729596.5947945,$GPGGA,42.33892833333333,-71.08475,22.9,328261.6023504235,3.4,2638.0,4689512.994337734,19,T
1675729597.5790656,$GPGGA,42.33892833333333,-71.08475,22.9,328261.6023504235,3.4,2639.0,4689512.994337734,19,T
1675729598.5977616,$GPGGA,42.33892833333333,-71.08475,22.9,328261.6023504235,2.1,2640.0,4689512.994337734,19,T
1675729599.5981739,$GPGGA,42.33892833333333,-71.08475,22.8,328261.6023504235,2.1,2641.0,4689512.994337734,19,T
1675729600.5812123,$GPGGA,42.33892833333333,-71.08475,22.8,328261.6023504235,2.1,2642.0,4689512.994337734,19,T
1675729601.5817971,$GPGGA,42.33892666666667,-71.08475,22.8,328261.59781300405,2.1,2643.0,4689512.809267101,19,T
1675729602.597211,$GPGGA,42.33892666666667,-71.08475,22.7,328261.59781300405,2.1,2644.0,4689512.809267101,19,T
1675729603.5807922,$GPGGA,42.33892666666667,-71.08475,22.7,328261.59781300405,2.1,2645.0,4689512.809267101,19,T
1675729604.598298,$GPGGA,42.33892666666667,-71.08475,22.7,328261.59781300405,2.1,2646.0,4689512.809267101,19,T
1675729605.5804536,$GPGGA,42.33892666666667,-71.08475,22.7,328261.59781300405,2.1,2647.0,4689512.809267101,19,T
1675729606.5807009,$GPGGA,42.33892666666667,-71.08475,22.6,328261.59781300405,2.1,2648.0,4689512.809267101,19,T
1675729607.581866,$GPGGA,42.33892666666667,-71.08475,22.6,328261.59781300405,2.1,2649.0,4689512.809267101,19,T
1675729608.580743,$GPGGA,42.338925,-71.08475,22.7,328261.59327558475,2.1,2650.0,4689512.624196467,19,T
1675729609.5824585,$GPGGA,42.338925,-71.08475,22.7,328261.59327558475,2.1,2651.0,4689512.624196467,19,T
1675729610.5828054,$GPGGA,42.338925,-71.08474833333334,22.7,328261.73057866644,2.1,2652.0,4689512.620830176,19,T
1675729611.5820334,$GPGGA,42.338925,-71.08474833333334,22.7,328261.73057866644,2.1,2653.0,4689512.620830176,19,T
1675729612.5825787,$GPGGA,42.338925,-71.08474833333334,22.8,328261.73057866644,2.1,2654.0,4689512.620830176,19,T
1675729613.5829098,$GPGGA,42.338923333333334,-71.08474833333334,22.8,328261.72604125086,2.1,2655.0,4689512.435759543,19,T
1675729614.5824416,$GPGGA,42.338923333333334,-71.08474833333334,22.8,328261.72604125086,2.1,2656.0,4689512.435759543,19,T
1675729615.581637,$GPGGA,42.338923333333334,-71.08474833333334,22.7,328261.72604125086,2.1,2657.0,4689512.435759543,19,T
1675729616.5832126,$GPGGA,42.338923333333334,-71.08474833333334,22.7,328261.72604125086,2.1,2658.0,4689512.435759543,19,T
1675729617.5809913,$GPGGA,42.338923333333334,-71.08474833333334,22.7,328261.72604125086,2.1,2659.0,4689512.435759543,19,T
1675729618.5808232,$GPGGA,42.338923333333334,-71.08474833333334,22.6,328261.72604125086,2.1,2700.0,4689512.435759543,19,T
1675729619.5818615,$GPGGA,42.338923333333334,-71.08474833333334,22.6,328261.72604125086,3.4,2701.0,4689512.435759543,19,T
1675729620.5818484,$GPGGA,42.338921666666664,-71.08474833333334,22.6,328261.7215038355,3.4,2702.0,4689512.25068891,19,T
1675729621.584329,$GPGGA,42.338921666666664,-71.08474833333334,22.5,328261.7215038355,3.4,2703.0,4689512.25068891,19,T
1675729622.5819333,$GPGGA,42.338921666666664,-71.08474833333334,22.5,328261.7215038355,2.1,2704.0,4689512.25068891,19,T
1675729623.5816581,$GPGGA,42.338921666666664,-71.08474833333334,22.5,328261.7215038355,2.1,2705.0,4689512.25068891,19,T
1675729624.581689,$GPGGA,42.338921666666664,-71.08474833333334,22.4,328261.7215038355,2.1,2706.0,4689512.25068891,19,T
1675729625.5844913,$GPGGA,42.338921666666664,-71.08474833333334,22.4,328261.7215038355,2.1,2707.0,4689512.25068891,19,T
1675729626.582829,$GPGGA,42.33892000000001,-71.08474833333334,22.4,328261.7169664203,2.1,2708.0,4689512.0656182775,19,T
1675729627.5825818,$GPGGA,42.33892000000001,-71.08474833333334,22.3,328261.7169664203,2.1,2709.0,4689512.0656182775,19,T
1675729628.5826323,$GPGGA,42.33892000000001,-71.08474833333334,22.3,328261.7169664203,2.1,2710.0,4689512.0656182775,19,T
1675729629.5820081,$GPGGA,42.33892000000001,-71.08474833333334,22.3,328261.7169664203,2.1,2711.0,4689512.0656182775,19,T
1675729630.5824046,$GPGGA,42.33892000000001,-71.08474833333334,22.2,328261.7169664203,2.1,2712.0,4689512.0656182775,19,T
1675729631.5874376,$GPGGA,42.33892000000001,-71.08474833333334,22.2,328261.7169664203,2.1,2713.0,4689512.0656182775,19,T
1675729632.5827048,$GPGGA,42.33891833333334,-71.08474833333334,22.2,328261.7124290052,2.1,2714.0,4689511.880547644,19,T
1675729633.5825098,$GPGGA,42.33891833333334,-71.08474833333334,22.1,328261.7124290052,2.2,2715.0,4689511.880547644,19,T
1675729634.5834105,$GPGGA,42.33891833333334,-71.08474833333334,22.1,328261.7124290052,2.2,2716.0,4689511.880547644,19,T
1675729635.5829532,$GPGGA,42.33891833333334,-71.08474833333334,22.1,328261.7124290052,2.2,2717.0,4689511.880547644,19,T
1675729636.5828125,$GPGGA,42.33891833333334,-71.08474833333334,22.0,328261.7124290052,2.2,2718.0,4689511.880547644,19,T
1675729637.5840812,$GPGGA,42.33891833333334,-71.08474833333334,22.0,328261.7124290052,2.2,2719.0,4689511.880547644,19,T
1675729638.583363,$GPGGA,42.33891666666667,-71.08474833333334,22.0,328261.70789159025,2.2,2720.0,4689511.695477011,19,T
1675729639.5829077,$GPGGA,42.33891666666667,-71.08474833333334,21.9,328261.70789159025,2.2,2721.0,4689511.695477011,19,T
1675729640.5844007,$GPGGA,42.33891666666667,-71.08474833333334,21.9,328261.70789159025,2.2,2722.0,4689511.695477011,19,T
1675729641.587434,$GPGGA,42.33891666666667,-71.08474833333334,21.9,328261.70789159025,2.2,2723.0,4689511.695477011,19,T
1675729642.5841212,$GPGGA,42.33891666666667,-71.08474833333334,21.8,328261.70789159025,2.2,2724.0,4689511.695477011,19,T
1675729643.6013799,$GPGGA,42.33891666666667,-71.08474833333334,21.8,328261.70789159025,2.2,2725.0,4689511.695477011,19,T
1675729644.5851119,$GPGGA,42.33891666666667,-71.08474833333334,21.8,328261.70789159025,2.2,2726.0,4689511.695477011,19,T
1675729645.6012394,$GPGGA,42.338915,-71.08474666666666,21.7,328261.84065728105,2.2,2727.0,4689511.507040091,19,T
1675729646.5870028,$GPGGA,42.338915,-71.08474666666666,21.7,328261.84065728105,3.3,2728.0,4689511.507040091,19,T
1675729647.600646,$GPGGA,42.338915,-71.08474666666666,21.7,328261.84065728105,3.3,2729.0,4689511.507040091,19,T
1675729648.5856335,$GPGGA,42.338915,-71.08474666666666,21.6,328261.84065728105,3.3,2730.0,4689511.507040091,19,T
1675729649.601243,$GPGGA,42.338915,-71.08474666666666,21.6,328261.84065728105,3.3,2731.0,4689511.507040091,19,T
1675729650.6011574,$GPGGA,42.338915,-71.08474666666666,21.6,328261.84065728105,3.3,2732.0,4689511.507040091,19,T
1675729651.582483,$GPGGA,42.338915,-71.08474666666666,21.5,328261.84065728105,3.3,2733.0,4689511.507040091,19,T
1675729652.5816216,$GPGGA,42.338915,-71.08474666666666,21.5,328261.84065728105,3.3,2734.0,4689511.507040091,19,T
1675729653.5991583,$GPGGA,42.33891333333333,-71.08474666666666,21.5,328261.83611986996,3.3,2735.0,4689511.321969457,19,T
1675729654.5860505,$GPGGA,42.33891333333333,-71.08474666666666,21.4,328261.83611986996,2.2,2736.0,4689511.321969457,19,T
1675729655.6022801,$GPGGA,42.33891333333333,-71.08474666666666,21.4,328261.83611986996,2.2,2737.0,4689511.321969457,19,T
1675729656.5853193,$GPGGA,42.33891333333333,-71.08474666666666,21.4,328261.83611986996,2.2,2738.0,4689511.321969457,19,T
1675729657.5821717,$GPGGA,42.33891333333333,-71.08474666666666,21.3,328261.83611986996,3.3,2739.0,4689511.321969457,19,T
1675729658.5836487,$GPGGA,42.33891333333333,-71.08474666666666,21.3,328261.83611986996,2.2,2740.0,4689511.321969457,19,T
1675729659.5849931,$GPGGA,42.33891333333333,-71.08474666666666,21.2,328261.83611986996,2.2,2741.0,4689511.321969457,19,T
1675729660.5843449,$GPGGA,42.33891333333333,-71.08474666666666,21.2,328261.83611986996,2.2,2742.0,4689511.321969457,19,T
1675729661.5897307,$GPGGA,42.338911666666675,-71.08474666666666,21.2,328261.83158245916,2.2,2743.0,4689511.136898826,19,T
1675729662.584135,$GPGGA,42.338911666666675,-71.08474833333334,21.1,328261.6942793463,2.2,2744.0,4689511.140265113,19,T
1675729663.587072,$GPGGA,42.338911666666675,-71.08474833333334,21.1,328261.6942793463,2.2,2745.0,4689511.140265113,19,T
1675729664.587743,$GPGGA,42.338911666666675,-71.08474833333334,21.1,328261.6942793463,2.2,2746.0,4689511.140265113,19,T
1675729665.5848546,$GPGGA,42.338911666666675,-71.08474833333334,21.0,328261.6942793463,2.2,2747.0,4689511.140265113,19,T
1675729666.5859876,$GPGGA,42.338911666666675,-71.08474833333334,21.0,328261.6942793463,2.2,2748.0,4689511.140265113,19,T
1675729667.585483,$GPGGA,42.338911666666675,-71.08474833333334,21.0,328261.6942793463,2.2,2749.0,4689511.140265113,19,T
1675729668.584492,$GPGGA,42.338911666666675,-71.08474833333334,21.0,328261.6942793463,2.2,2750.0,4689511.140265113,19,T
1675729669.584426,$GPGGA,42.338911666666675,-71.08474833333334,20.9,328261.6942793463,2.2,2751.0,4689511.140265113,19,T
1675729670.585586,$GPGGA,42.338911666666675,-71.08474833333334,20.9,328261.6942793463,2.2,2752.0,4689511.140265113,19,T
1675729671.5851386,$GPGGA,42.338911666666675,-71.08474833333334,20.9,328261.6942793463,2.2,2753.0,4689511.140265113,19,T
1675729672.58385,$GPGGA,42.338910000000006,-71.08474833333334,20.8,328261.689741932,2.2,2754.0,4689510.955194481,19,T
1675729673.5898678,$GPGGA,42.338910000000006,-71.08474833333334,20.8,328261.689741932,2.2,2755.0,4689510.955194481,19,T
1675729674.5853584,$GPGGA,42.338910000000006,-71.08474833333334,20.8,328261.689741932,2.2,2756.0,4689510.955194481,19,T
1675729675.584771,$GPGGA,42.338910000000006,-71.08474833333334,20.7,328261.689741932,2.2,2757.0,4689510.955194481,19,T
1675729676.5849595,$GPGGA,42.338910000000006,-71.08474833333334,20.7,328261.689741932,2.2,2758.0,4689510.955194481,19,T
1675729677.5860069,$GPGGA,42.338910000000006,-71.08474833333334,20.7,328261.689741932,2.2,2759.0,4689510.955194481,19,T
1675729678.5849352,$GPGGA,42.338910000000006,-71.08474833333334,20.7,328261.689741932,2.2,2800.0,4689510.955194481,19,T
1675729679.5879953,$GPGGA,42.338910000000006,-71.08474833333334,20.6,328261.689741932,2.2,2801.0,4689510.955194481,19,T
1675729680.5869427,$GPGGA,42.338910000000006,-71.08474833333334,20.6,328261.689741932,2.2,2802.0,4689510.955194481,19,T
1675729681.5826802,$GPGGA,42.338910000000006,-71.08474666666666,20.7,328261.8270450484,2.2,2803.0,4689510.951828193,19,T
1675729682.5838118,$GPGGA,42.33890833333333,-71.08474666666666,20.0,328261.8225076378,2.2,2804.0,4689510.766757558,19,T
1675729683.589409,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2805.0,4689508.744445765,19,T
1675729684.5868504,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2806.0,4689508.744445765,19,T
1675729685.5859413,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2807.0,4689508.744445765,19,T
1675729686.5875833,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2808.0,4689508.744445765,19,T
1675729687.5874443,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2809.0,4689508.744445765,19,T
1675729688.588631,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2810.0,4689508.744445765,19,T
1675729689.5863893,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,2.2,2811.0,4689508.744445765,19,T
1675729690.584749,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,3.3,2812.0,4689508.744445765,19,T
1675729691.5881267,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,3.3,2813.0,4689508.744445765,19,T
1675729692.5874858,$GPGGA,42.338890000000006,-71.08475333333334,18.0,328261.2233834949,3.3,2814.0,4689508.744445765,19,T
1675729693.5885928,$GPGGA,42.338890000000006,-71.08475333333334,17.9,328261.2233834949,3.3,2815.0,4689508.744445765,19,T
1675729694.60157,$GPGGA,42.338890000000006,-71.08475333333334,17.9,328261.2233834949,3.3,2816.0,4689508.744445765,19,T
1675729695.5861115,$GPGGA,42.338890000000006,-71.08475333333334,17.9,328261.2233834949,3.3,2817.0,4689508.744445765,19,T
1675729696.603001,$GPGGA,42.33888833333334,-71.08475333333334,17.9,328261.21884607157,3.3,2818.0,4689508.5593751315,19,T
