Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1675728500.9670146,48,1675728500,966455936,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387366667
longitude: -71.084115
altitude: 12.3
utm_easting: 328313.3931779437
HDOP: 1.6
UTC: 822.0
utm_northing: 4689490.428854565
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728501.9674606,49,1675728501,966723918,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387283333
longitude: -71.0841266667
altitude: 12.2
utm_easting: 328312.4093733117
HDOP: 1.6
UTC: 823.0
utm_northing: 4689489.527058364
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728502.9666715,50,1675728502,965667963,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387216667
longitude: -71.08414
altitude: 12.2
utm_easting: 328311.2928009713
HDOP: 1.6
UTC: 824.0
utm_northing: 4689488.81369822
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728503.9669523,51,1675728503,965956926,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387166667
longitude: -71.0841516667
altitude: 12.3
utm_easting: 328310.3180680338
HDOP: 1.6
UTC: 825.0
utm_northing: 4689488.282043545
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728504.9662268,52,1675728504,965137958,,2,/talker,"header: ""$GPGGA""
latitude: 42.33871
longitude: -71.0841633333
altitude: 12.2
utm_easting: 328309.338798822
HDOP: 1.6
UTC: 826.0
utm_northing: 4689487.56531838
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728505.9681735,53,1675728505,966427087,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387033333
longitude: -71.084175
altitude: 12.3
utm_easting: 328308.3595294086
HDOP: 1.6
UTC: 827.0
utm_northing: 4689486.848593345
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728506.9667997,54,1675728506,966259956,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386983333
longitude: -71.084185
altitude: 12.4
utm_easting: 328307.5220995386
HDOP: 1.6
UTC: 828.0
utm_northing: 4689486.313573687
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728507.966438,55,1675728507,965816020,,2,/talker,"header: ""$GPGGA""
latitude: 42.338695
longitude: -71.0841983333
altitude: 12.7
utm_easting: 328306.41459856974
HDOP: 1.6
UTC: 829.0
utm_northing: 4689485.970355536
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728508.9672537,56,1675728508,966672897,,2,/talker,"header: ""$GPGGA""
latitude: 42.33869
longitude: -71.08421
altitude: 12.9
utm_easting: 328305.4398648479
HDOP: 1.6
UTC: 830.0
utm_northing: 4689485.438701518
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728509.9699614,57,1675728509,968296051,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386866667
longitude: -71.0842216667
altitude: 13.0
utm_easting: 328304.4696672214
HDOP: 1.6
UTC: 831.0
utm_northing: 4689485.092118254
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728510.968441,58,1675728510,967696905,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386783333
longitude: -71.084235
altitude: 13.0
utm_easting: 328303.34855706163
HDOP: 1.6
UTC: 832.0
utm_northing: 4689484.193688712
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
