Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fix_quality
1676486528.261345,0,1676486528,20000000,GPS1_Frame,42.338807126666666,-71.08820910166666,15.431,1.7,327976.30461594695,4689506.527666654,184208.2,19,T,1
1676486529.263265,0,1676486529,20000000,GPS1_Frame,42.33881113333333,-71.08821070666667,15.833,1.2,327976.18331886077,4689506.975823663,184209.2,19,T,1
1676486530.2576394,0,1676486530,20000000,GPS1_Frame,42.33877580666667,-71.088207765,11.418,1.7,327976.32932471705,4689503.047114417,184210.2,19,T,1
1676486531.2695684,0,1676486531,20000000,GPS1_Frame,42.33876773,-71.08820286333334,11.484,1.4,327976.71110940014,4689502.14034528,184211.2,19,T,1
1676486532.2655282,0,1676486532,20000000,GPS1_Frame,42.33875897833333,-71.08819718166667,11.612,1.4,327977.1553115235,4689501.157044516,184212.2,19,T,1
1676486533.2631168,0,1676486533,20000000,GPS1_Frame,42.33870737666667,-71.08819175666666,5.239,1.4,327977.46151964995,4689495.41609623,184213.2,19,T,1
1676486534.2650294,0,1676486534,20000000,GPS1_Frame,42.33869877666667,-71.08818834166667,4.921,1.6,327977.71940305736,4689494.454222679,184214.2,19,T,1
1676486535.2632725,0,1676486535,20000000,GPS1_Frame,42.33869148833333,-71.08818577,4.478,1.5,327977.91138773615,4689493.639705907,184215.2,19,T,1
1676486536.267291,0,1676486536,20000000,GPS1_Frame,42.338733833333336,-71.088191585,9.722,1.1,327977.5478076516,4689498.353560678,184216.2,19,T,1
1676486537.271197,0,1676486537,20000000,GPS1_Frame,42.33840620833333,-71.08817697833334,-35.814,15.9,327977.8577310076,4689461.943744623,184217.2,19,T,5
1676486538.2693713,0,1676486538,20000000,GPS1_Frame,42.338526896666664,-71.08818587333333,-19.71,15.9,327977.4540455616,4689475.363261684,184218.2,19,T,5
1676486539.265969,0,1676486539,20000000,GPS1_Frame,42.33849984,-71.08818577,-23.512,15.9,327977.38877701043,4689472.358615539,184219.2,19,T,5
