Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1678937375.3992295,6845,1678937375,377782344,imu1_frame,42549,1678937375,1678937375,imu1_frame,0.21541094650432968,-0.8117573760798213,-0.09176366520484197,0.5350023516343511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010149,-0.012291,-0.2882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.439,-0.844,-9.712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42549,1678937375,1678937375,imu1_frame,0.0277,0.2272,0.4799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+131.201,+004.119,+000.929,+00.0277,+00.2272,+00.4799,+00.439,-00.844,-09.712,+00.010149,-00.012291,-00.288201*6B
"
1678937375.405792,6846,1678937375,402655601,imu1_frame,42550,1678937375,1678937375,imu1_frame,0.10136258694217529,-0.7773043863039824,-0.2647735646631734,0.5616212927378517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010293,-0.0189,-0.28663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.466,-0.963,-9.455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42550,1678937375,1678937375,imu1_frame,0.0211,0.2341,0.4775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+130.787,+004.102,+000.917,+00.0211,+00.2341,+00.4775,+00.466,-00.963,-09.455,+00.010293,-00.018900,-00.286634*6A
"
1678937375.4472563,6847,1678937375,427709341,imu1_frame,42551,1678937375,1678937375,imu1_frame,-0.014030030923766201,-0.7071553960967509,-0.4262551379257219,0.5639512048000689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007771,-0.013978,-0.28564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.382,-0.803,-9.938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42551,1678937375,1678937375,imu1_frame,0.0201,0.2245,0.4786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+130.377,+004.085,+000.903,+00.0201,+00.2245,+00.4786,+00.382,-00.803,-09.938,+00.007771,-00.013978,-00.285641*64
"
1678937375.4913077,6848,1678937375,452718734,imu1_frame,42552,1678937375,1678937375,imu1_frame,-0.12302588164353179,-0.6055166828503242,-0.566134882120849,0.5456239313682859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015462,-0.010339,-0.28115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.261,-0.832,-10.057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42552,1678937375,1678937375,imu1_frame,0.0249,0.2283,0.4842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.971,+004.069,+000.897,+00.0249,+00.2283,+00.4842,+00.261,-00.832,-10.057,+00.015462,-00.010339,-00.281154*60
"
1678937375.4913146,6849,1678937375,477735280,imu1_frame,42553,1678937375,1678937375,imu1_frame,-0.22118683970070133,-0.47873461239525616,-0.6800296611710098,0.5093615737034172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022053,-0.016544,-0.2793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.403,-0.861,-9.678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42553,1678937375,1678937375,imu1_frame,0.022,0.2322,0.4819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.570,+004.050,+000.898,+00.0220,+00.2322,+00.4819,+00.403,-00.861,-09.678,+00.022053,-00.016544,-00.279305*6D
"
1678937375.5352955,6850,1678937375,502618312,imu1_frame,42554,1678937375,1678937375,imu1_frame,-0.31100636561733813,-0.3336852158230529,-0.7625595378603023,0.4587288616436724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023621,-0.013232,-0.27832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-0.88,-10.034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42554,1678937375,1678937375,imu1_frame,0.0249,0.2283,0.4831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+129.171,+004.037,+000.906,+00.0249,+00.2283,+00.4831,+00.339,-00.880,-10.034,+00.023621,-00.013232,-00.278323*63
"
1678937375.5353012,6851,1678937375,527690172,imu1_frame,42555,1678937375,1678937375,imu1_frame,-0.3914430926935595,-0.17670505074152454,-0.8130457478679547,0.393070276285011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021909,-0.002444,-0.28008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.226,-1.047,-10.405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42555,1678937375,1678937375,imu1_frame,0.0324,0.229,0.4812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+128.773,+004.029,+000.916,+00.0324,+00.2290,+00.4812,+00.226,-01.047,-10.405,+00.021909,-00.002444,-00.280083*64
"
1678937375.5832071,6852,1678937375,552672624,imu1_frame,42556,1678937375,1678937375,imu1_frame,-0.45913359554992134,-0.012447785938511646,-0.8318709990540413,0.31149965488819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019954,-0.000779,-0.28125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.331,-1.2,-10.135,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42556,1678937375,1678937375,imu1_frame,0.0267,0.2301,0.4843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+128.375,+004.023,+000.922,+00.0267,+00.2301,+00.4843,+00.331,-01.200,-10.135,+00.019954,-00.000779,-00.281259*68
"
1678937375.5832157,6853,1678937375,577608108,imu1_frame,42557,1678937375,1678937375,imu1_frame,-0.5112074701881131,0.15349316540080649,-0.8176422117545499,0.21579616344188726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017066,-0.006902,-0.2829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.456,-0.977,-10.011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42557,1678937375,1678937375,imu1_frame,0.0258,0.2292,0.4831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+127.974,+004.020,+000.925,+00.0258,+00.2292,+00.4831,+00.456,-00.977,-10.011,+00.017066,-00.006902,-00.282900*67
"
1678937375.627281,6854,1678937375,602561950,imu1_frame,42558,1678937375,1678937375,imu1_frame,-0.5433212347662224,0.31416918083715795,-0.770012599538012,0.11480574121937384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020355,-0.013116,-0.28391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.424,-0.82,-9.83,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42558,1678937375,1678937375,imu1_frame,0.0267,0.2234,0.4876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+127.570,+004.012,+000.934,+00.0267,+00.2234,+00.4876,+00.424,-00.820,-09.830,+00.020355,-00.013116,-00.283917*61
"
1678937375.630559,6855,1678937375,627549648,imu1_frame,42559,1678937375,1678937375,imu1_frame,-0.5578425365260093,0.46016768008071735,-0.6905763100205566,0.012718910713998277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033956,-0.009146,-0.28367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.221,-0.676,-9.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42559,1678937375,1678937375,imu1_frame,0.0361,0.2299,0.4813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+127.164,+004.003,+000.953,+00.0361,+00.2299,+00.4813,+00.221,-00.676,-09.665,+00.033956,-00.009146,-00.283670*69
"
1678937375.6712859,6856,1678937375,652576923,imu1_frame,42560,1678937375,1678937375,imu1_frame,-0.5554865133014646,0.5854255830707437,-0.5839558070796773,-0.08779086287526824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.039417,-0.013388,-0.28419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.274,-0.778,-9.611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42560,1678937375,1678937375,imu1_frame,0.0314,0.2233,0.4801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+126.758,+003.992,+000.980,+00.0314,+00.2233,+00.4801,+00.274,-00.778,-09.611,+00.039417,-00.013388,-00.284194*67
"
1678937375.715236,6857,1678937375,677560329,imu1_frame,42561,1678937375,1678937375,imu1_frame,-0.5355901267780774,0.6861320192229268,-0.45519822066687365,-0.1875117281575324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.036861,-0.00847,-0.28205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.209,-1.003,-9.637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42561,1678937375,1678937375,imu1_frame,0.0314,0.2223,0.4834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+126.352,+003.982,+001.008,+00.0314,+00.2223,+00.4834,+00.209,-01.003,-09.637,+00.036861,-00.008470,-00.282054*60
"
1678937375.7152424,6858,1678937375,702530622,imu1_frame,42562,1678937375,1678937375,imu1_frame,-0.4956136681908778,0.7593558015659289,-0.30948477614198894,-0.28629535774596643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031526,-0.008151,-0.28301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.292,-0.921,-9.713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42562,1678937375,1678937375,imu1_frame,0.0352,0.2165,0.4869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+125.945,+003.977,+001.031,+00.0352,+00.2165,+00.4869,+00.292,-00.921,-09.713,+00.031526,-00.008151,-00.283019*6E
"
1678937375.7592673,6859,1678937375,727529525,imu1_frame,42563,1678937375,1678937375,imu1_frame,-0.4343253773852348,0.8008261715960404,-0.15616861936838566,-0.3816415488001469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029447,0.01065,-0.28083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.153,-0.999,-9.745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42563,1678937375,1678937375,imu1_frame,0.0371,0.2164,0.4847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+125.541,+003.985,+001.049,+00.0371,+00.2164,+00.4847,+00.153,-00.999,-09.745,+00.029447,+00.010650,-00.280831*61
"
1678937375.759273,6860,1678937375,752524375,imu1_frame,42564,1678937375,1678937375,imu1_frame,-0.3497835224415134,0.8130169297858554,0.0019395654553487907,-0.46545805116662575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021722,0.003627,-0.28101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.32,-1.0,-9.419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42564,1678937375,1678937375,imu1_frame,0.0314,0.2069,0.4825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+125.138,+003.998,+001.057,+00.0314,+00.2069,+00.4825,+00.320,-01.000,-09.419,+00.021722,+00.003627,-00.281010*67
"
1678937375.8032093,6861,1678937375,777559995,imu1_frame,42565,1678937375,1678937375,imu1_frame,-0.24603509911825872,0.7959196595129785,0.1595564700854734,-0.5296417265062078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014114,0.002259,-0.27513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.45,-1.143,-9.156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42565,1678937375,1678937375,imu1_frame,0.0286,0.2089,0.4769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+124.739,+004.012,+001.055,+00.0286,+00.2089,+00.4769,+00.450,-01.143,-09.156,+00.014114,+00.002259,-00.275134*61
"
1678937375.8056924,6862,1678937375,802530050,imu1_frame,42566,1678937375,1678937375,imu1_frame,-0.12733694749893895,0.7495228343744537,0.3142305078048945,-0.5685595927584162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005833,0.003548,-0.27767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.338,-1.104,-9.154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42566,1678937375,1678937375,imu1_frame,0.0239,0.2042,0.4888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+124.341,+004.024,+001.041,+00.0239,+00.2042,+00.4888,+00.338,-01.104,-09.154,+00.005833,+00.003548,-00.277671*6F
"
1678937375.8472807,6863,1678937375,827535867,imu1_frame,42567,1678937375,1678937375,imu1_frame,-0.003849252509127876,0.672784069844381,0.45947115029662244,-0.5798560516747677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004661,0.001396,-0.27713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.321,-1.054,-9.464,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42567,1678937375,1678937375,imu1_frame,0.0192,0.1986,0.4843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+123.942,+004.031,+001.024,+00.0192,+00.1986,+00.4843,+00.321,-01.054,-09.464,+00.004661,+00.001396,-00.277134*62
"
1678937375.8912084,6864,1678937375,852498769,imu1_frame,42568,1678937375,1678937375,imu1_frame,0.11670845115223935,0.5670867090690521,0.589903720495304,-0.5628546902822043,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006152,-0.006164,-0.27694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.401,-1.005,-9.384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42568,1678937375,1678937375,imu1_frame,0.0239,0.2013,0.4834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+123.543,+004.030,+001.003,+00.0239,+00.2013,+00.4834,+00.401,-01.005,-09.384,+00.006152,-00.006164,-00.276949*6F
"
1678937375.8912168,6865,1678937375,877558231,imu1_frame,42569,1678937375,1678937375,imu1_frame,0.2264947099947011,0.43498447555146835,0.6976945523046577,-0.5222173532716367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007574,-0.017387,-0.27789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.436,-0.919,-9.191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42569,1678937375,1678937375,imu1_frame,0.0323,0.1944,0.4859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+123.142,+004.021,+000.986,+00.0323,+00.1944,+00.4859,+00.436,-00.919,-09.191,+00.007574,-00.017387,-00.277894*6F
"
1678937375.935269,6866,1678937375,902603626,imu1_frame,42570,1678937375,1678937375,imu1_frame,0.3214581582461308,0.28169350206864585,0.7765221880641446,-0.4629543334211058,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011582,-0.010764,-0.28019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.248,-0.742,-9.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42570,1678937375,1678937375,imu1_frame,0.0229,0.1898,0.4867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+122.739,+004.005,+000.975,+00.0229,+00.1898,+00.4867,+00.248,-00.742,-09.665,+00.011582,-00.010764,-00.280191*6F
"
1678937375.9352756,6867,1678937375,927540779,imu1_frame,42571,1678937375,1678937375,imu1_frame,0.40046008294123236,0.11417482295360602,0.8215254543678283,-0.38947626320476464,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017545,-0.012498,-0.28311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.361,-0.899,-9.881,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42571,1678937375,1678937375,imu1_frame,0.0191,0.1909,0.4844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+122.334,+003.985,+000.970,+00.0191,+00.1909,+00.4844,+00.361,-00.899,-09.881,+00.017545,-00.012498,-00.283118*67
"
1678937375.9791493,6868,1678937375,952590942,imu1_frame,42572,1678937375,1678937375,imu1_frame,0.46261319602227907,-0.05971183051823084,0.8305510948516152,-0.30431629434356294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016008,-0.017661,-0.28114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.452,-0.789,-9.269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42572,1678937375,1678937375,imu1_frame,0.0295,0.1974,0.4869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+121.929,+003.963,+000.967,+00.0295,+00.1974,+00.4869,+00.452,-00.789,-09.269,+00.016008,-00.017661,-00.281147*6F
"
1678937375.9805174,6869,1678937375,977426767,imu1_frame,42573,1678937375,1678937375,imu1_frame,0.5073869890277248,-0.23125819385473018,0.802529773362469,-0.21218872262024557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017916,-0.028192,-0.28166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.424,-0.638,-9.051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42573,1678937375,1678937375,imu1_frame,0.0248,0.1907,0.4824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+121.524,+003.940,+000.969,+00.0248,+00.1907,+00.4824,+00.424,-00.638,-09.051,+00.017916,-00.028192,-00.281668*65
"
1678937376.0273695,6870,1678937376,2551317,imu1_frame,42574,1678937376,1678937376,imu1_frame,0.5350788531266517,-0.39299965791957825,0.7388683298249188,-0.11539272504580383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.025632,-0.021345,-0.27966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.359,-0.641,-9.485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42574,1678937376,1678937376,imu1_frame,0.0135,0.1901,0.4897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+121.118,+003.917,+000.975,+00.0135,+00.1901,+00.4897,+00.359,-00.641,-09.485,+00.025632,-00.021345,-00.279667*69
"
1678937376.0712292,6871,1678937376,27473926,imu1_frame,42575,1678937376,1678937376,imu1_frame,0.5449650298392547,-0.5367669183974042,0.6438948330401777,-0.017141632087297798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027697,-0.011672,-0.27824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.501,-0.735,-9.785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42575,1678937376,1678937376,imu1_frame,0.0201,0.1957,0.4833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+120.716,+003.894,+000.982,+00.0201,+00.1957,+00.4833,+00.501,-00.735,-09.785,+00.027697,-00.011672,-00.278247*69
"
1678937376.07124,6872,1678937376,52440881,imu1_frame,42576,1678937376,1678937376,imu1_frame,0.5381047818696684,-0.6579806060589946,0.5213479364979158,0.07550559508142468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026851,-0.028177,-0.27594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.524,-0.722,-9.314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42576,1678937376,1678937376,imu1_frame,0.0258,0.1946,0.49,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+120.317,+003.863,+000.994,+00.0258,+00.1946,+00.4900,+00.524,-00.722,-09.314,+00.026851,-00.028177,-00.275947*68
"
1678937376.1152873,6873,1678937376,77468633,imu1_frame,42577,1678937376,1678937376,imu1_frame,0.5176478534745199,-0.749905440966262,0.37704322564806575,0.16589435010065853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027975,-0.029776,-0.27543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.42,-0.655,-9.405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42577,1678937376,1678937376,imu1_frame,0.0276,0.1974,0.4879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+119.918,+003.835,+001.010,+00.0276,+00.1974,+00.4879,+00.420,-00.655,-09.405,+00.027975,-00.029776,-00.275430*6C
"
1678937376.1152937,6874,1678937376,102436065,imu1_frame,42578,1678937376,1678937376,imu1_frame,0.48705133555568714,-0.8072340978668326,0.21951832318513437,0.2509298977015873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.040528,-0.018923,-0.27615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.293,-0.611,-9.913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42578,1678937376,1678937376,imu1_frame,0.0276,0.2051,0.4867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+119.521,+003.809,+001.037,+00.0276,+00.2051,+00.4867,+00.293,-00.611,-09.913,+00.040528,-00.018923,-00.276158*67
"
1678937376.1593673,6875,1678937376,127506971,imu1_frame,42579,1678937376,1678937376,imu1_frame,0.4476228343048423,-0.8289543693117699,0.05730216792511188,0.33043140492227435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.047296,-0.015468,-0.27413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.369,-0.585,-9.925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42579,1678937376,1678937376,imu1_frame,0.0248,0.2013,0.4834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+119.127,+003.784,+001.075,+00.0248,+00.2013,+00.4834,+00.369,-00.585,-09.925,+00.047296,-00.015468,-00.274131*6C
"
1678937376.1631637,6876,1678937376,152627229,imu1_frame,42580,1678937376,1678937376,imu1_frame,0.3993174832394402,-0.816062650199526,-0.10278087272308295,0.4049980132431847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051873,-0.024529,-0.27154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.626,-0.648,-9.885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",42580,1678937376,1678937376,imu1_frame,0.023,0.2129,0.4865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+118.734,+003.759,+001.123,+00.0230,+00.2129,+00.4865,+00.626,-00.648,-09.885,+00.051873,-00.024529,-00.271544*6C
"
