Time,header,latitude,longitude,altitude,utm_easting,HDOP,UTC,utm_northing,zone,letter
1675727557.473517,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235238.0,4689561.214321126,19,T
1675727558.4732215,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235239.0,4689561.214321126,19,T
1675727559.4339936,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235240.0,4689561.214321126,19,T
1675727560.4340627,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235241.0,4689561.214321126,19,T
1675727561.4343364,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235242.0,4689561.214321126,19,T
1675727562.4345064,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235243.0,4689561.214321126,19,T
1675727563.4722333,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235244.0,4689561.214321126,19,T
1675727564.4340317,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235245.0,4689561.214321126,19,T
1675727565.4672213,$GPGGA,42.339326666666665,-71.08690166666666,29.5,328085.42963660666,2.3,235246.0,4689561.574353129,19,T
1675727566.4739068,$GPGGA,42.339326666666665,-71.08690333333334,29.5,328085.29233438027,2.3,235247.0,4689561.577722903,19,T
1675727567.432702,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235248.0,4689561.941124694,19,T
1675727568.4341483,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235249.0,4689561.941124694,19,T
1675727569.4346259,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235250.0,4689561.941124694,19,T
1675727570.4343228,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235251.0,4689561.941124694,19,T
1675727571.434604,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235252.0,4689561.941124694,19,T
1675727572.4352167,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235253.0,4689561.941124694,19,T
1675727573.4358819,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235254.0,4689561.941124694,19,T
1675727574.4343886,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235255.0,4689561.941124694,19,T
1675727575.4344997,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235256.0,4689561.941124694,19,T
1675727576.431441,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235257.0,4689561.941124694,19,T
1675727577.429945,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235258.0,4689561.941124694,19,T
1675727578.4285538,$GPGGA,42.339330000000004,-71.0869,29.4,328085.57602310856,2.3,235259.0,4689561.941124694,19,T
1675727579.4344466,$GPGGA,42.339330000000004,-71.0869,29.3,328085.57602310856,2.3,235300.0,4689561.941124694,19,T
1675727580.4292686,$GPGGA,42.339330000000004,-71.0869,29.3,328085.57602310856,2.3,235301.0,4689561.941124694,19,T
1675727581.434737,$GPGGA,42.339330000000004,-71.0869,29.3,328085.57602310856,2.3,235302.0,4689561.941124694,19,T
1675727582.434161,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235303.0,4689561.937754924,19,T
1675727583.431999,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235304.0,4689561.937754924,19,T
1675727584.434779,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235305.0,4689561.937754924,19,T
1675727585.4355738,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235306.0,4689561.937754924,19,T
1675727586.4290226,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235307.0,4689561.937754924,19,T
1675727587.435281,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235308.0,4689561.937754924,19,T
1675727588.4354727,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235309.0,4689561.937754924,19,T
1675727589.4311395,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235310.0,4689561.937754924,19,T
1675727590.4330747,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235311.0,4689561.937754924,19,T
1675727591.4337642,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235312.0,4689561.937754924,19,T
1675727592.43488,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235313.0,4689561.937754924,19,T
1675727593.429286,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235314.0,4689561.937754924,19,T
1675727594.4292412,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235315.0,4689561.937754924,19,T
1675727595.4382927,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235316.0,4689561.937754924,19,T
1675727596.4290879,$GPGGA,42.339330000000004,-71.08689833333332,29.3,328085.7133253255,2.3,235317.0,4689561.937754924,19,T
1675727597.435078,$GPGGA,42.339330000000004,-71.086895,28.9,328085.98792976164,2.3,235318.0,4689561.931015394,19,T
1675727598.4355326,$GPGGA,42.339330000000004,-71.086895,28.9,328085.98792976164,2.3,235319.0,4689561.931015394,19,T
1675727599.4331784,$GPGGA,42.339330000000004,-71.086895,28.9,328085.98792976164,2.3,235320.0,4689561.931015394,19,T
1675727600.4364805,$GPGGA,42.339330000000004,-71.086895,28.9,328085.98792976164,2.3,235321.0,4689561.931015394,19,T
1675727601.4324632,$GPGGA,42.339330000000004,-71.086895,28.9,328085.98792976164,2.3,235322.0,4689561.931015394,19,T
1675727602.4307847,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235323.0,4689561.927645632,19,T
1675727603.437496,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235324.0,4689561.927645632,19,T
1675727604.4770548,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235325.0,4689561.927645632,19,T
1675727605.4317417,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235326.0,4689561.927645632,19,T
